participant_uid,participant_index,trial_number,pattern_id,success,source,action,timestamp,op_fn,operation_text,pattern_key,pattern_json,favorite_id,helper_id
P_1769083251216_7drm84wpn,16,5,5,1,favoriteActions,use,1769082603867,overlap,"overlap(1, 7)",pat_48e0827bff6a9bb1,"[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769082562888_434,H291
P_1769083251216_7drm84wpn,16,5,5,1,favoriteActions,use,1769082688281,add,"add(•, •)",pat_6df80d53c7b86d28,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082211113_433,H289
P_1769083251216_7drm84wpn,16,5,5,1,favoriteActions,add,1769082718660,add,"add(•, 2)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082718660_961,H292
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082613223,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082638948,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,confirm,1769082642855,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082655673,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082667963,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082674144,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,cancel,1769082703380,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,confirm,1769082708027,,,,,,
P_1769083251216_7drm84wpn,16,5,5,1,previewActions,confirm,1769082717679,,,,,,
P_1769083251216_7drm84wpn,16,6,6,1,favoriteActions,use,1769082735546,overlap,"overlap(1, 7)",pat_48e0827bff6a9bb1,"[[0,1,1,1,1,1,1,1,1,0],[1,0,1,1,1,1,1,1,0,1],[1,1,0,1,1,1,1,0,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,0,1,1,0,1,1,1],[1,1,0,1,1,1,1,0,1,1],[1,0,1,1,1,1,1,1,0,1],[0,1,1,1,1,1,1,1,1,0]]",fav_1769082562888_434,H291
P_1769083251216_7drm84wpn,16,6,6,1,favoriteActions,use,1769082737138,add,"add(•, 2)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082718660_961,H292
P_1769083251216_7drm84wpn,16,6,6,1,favoriteActions,use,1769082740517,add,"add(•, 2)",pat_4e0d530eae420085,"[[1,1,1,1,1,1,1,1,1,1],[1,1,0,0,0,0,0,0,1,1],[1,0,1,0,0,0,0,1,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,1,0,0,1,0,0,1],[1,0,1,0,0,0,0,1,0,1],[1,1,0,0,0,0,0,0,1,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082718660_961,H292
P_1769083251216_7drm84wpn,16,6,6,1,favoriteActions,add,1769082743093,invert,invert(•),pat_ee6d72e752d9b05f,"[[0,0,0,0,0,0,0,0,0,0],[0,0,1,1,1,1,1,1,0,0],[0,1,0,1,1,1,1,0,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,0,1,1,0,1,1,0],[0,1,0,1,1,1,1,0,1,0],[0,0,1,1,1,1,1,1,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082743092_113,H293
P_1769083251216_7drm84wpn,16,6,6,1,previewActions,cancel,1769082738519,,,,,,
P_1769083251216_7drm84wpn,16,6,6,1,previewActions,confirm,1769082741973,,,,,,
P_1769083251216_7drm84wpn,16,7,7,1,favoriteActions,use,1769082778388,invert,invert(•),pat_11bdb1f958506e23,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082236959_662,H290
P_1769083251216_7drm84wpn,16,7,7,1,favoriteActions,use,1769082784664,add,"add(8, 9)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769082196828_698,H288
P_1769083251216_7drm84wpn,16,7,7,1,favoriteActions,add,1769082796418,add,"add(1, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769082796418_392,H294
P_1769083251216_7drm84wpn,16,7,7,1,favoriteActions,use,1769082802680,add,"add(1, 2)",pat_4cc9b9c9835145a9,"[[1,0,0,0,1,1,0,0,0,1],[0,1,0,0,1,1,0,0,1,0],[0,0,1,0,1,1,0,1,0,0],[0,0,0,1,1,1,1,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,1,1,1,1,0,0,0],[0,0,1,0,1,1,0,1,0,0],[0,1,0,0,1,1,0,0,1,0],[1,0,0,0,1,1,0,0,0,1]]",fav_1769082796418_392,H294
P_1769083251216_7drm84wpn,16,7,7,1,previewActions,cancel,1769082781756,,,,,,
P_1769083251216_7drm84wpn,16,7,7,1,previewActions,confirm,1769082786679,,,,,,
P_1769083251216_7drm84wpn,16,7,7,1,previewActions,confirm,1769082791511,,,,,,
P_1769083251216_7drm84wpn,16,7,7,1,previewActions,confirm,1769082795231,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,favoriteActions,add,1769082900937,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,confirm,1769082847810,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,confirm,1769082856284,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,cancel,1769082869459,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,confirm,1769082880365,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,confirm,1769082889163,,,,,,
P_1769083251216_7drm84wpn,16,8,8,1,previewActions,confirm,1769082894753,,,,,,
P_1769083251216_7drm84wpn,16,9,9,1,favoriteActions,use,1769082911272,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,9,9,1,favoriteActions,add,1769082916801,add,"add(•, •)",pat_70a2df5638f678ee,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,0,0,0,0,0,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082916800_758,H296
P_1769083251216_7drm84wpn,16,9,9,1,previewActions,confirm,1769082914958,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,favoriteActions,use,1769082995877,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,10,10,1,favoriteActions,use,1769083000174,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,10,10,1,favoriteActions,use,1769083046044,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,10,10,1,favoriteActions,use,1769083049913,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,10,10,1,favoriteActions,add,1769083052411,subtract,"subtract(3, •)",pat_12e07403e60a3712,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,1,1,1,1,1,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769083052411_154,H297
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769082927317,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769082934430,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769082950333,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769082956547,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769082963774,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769082979601,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769082987882,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769082990551,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769082998739,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769083001961,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083007687,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083012261,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083014974,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083025461,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083028801,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083033128,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083036022,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,cancel,1769083047795,,,,,,
P_1769083251216_7drm84wpn,16,10,10,1,previewActions,confirm,1769083051507,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,use,1769083080775,add,"add(8, 9)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769082196828_698,H288
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,use,1769083088380,invert,invert(•),pat_11bdb1f958506e23,"[[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,1,1,1,0,0,1,1,1,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082236959_662,H290
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,use,1769083095916,add,"add(•, •)",pat_6df80d53c7b86d28,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082211113_433,H289
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,use,1769083102339,add,"add(8, 9)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769082196828_698,H288
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,use,1769083108888,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,11,11,1,favoriteActions,add,1769083114643,add,"add(•, 2)",pat_a5e22a214ab75ec8,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]",fav_1769083114643_839,H298
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,cancel,1769083073401,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,confirm,1769083076409,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,cancel,1769083084126,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,cancel,1769083092650,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,cancel,1769083099955,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,confirm,1769083104342,,,,,,
P_1769083251216_7drm84wpn,16,11,11,1,previewActions,confirm,1769083111528,,,,,,
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083134017,add,"add(•, 2)",pat_a5e22a214ab75ec8,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]",fav_1769083114643_839,H298
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083135400,add,"add(•, 2)",pat_a5e22a214ab75ec8,"[[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1]]",fav_1769083114643_839,H298
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083152448,add,"add(•, •)",pat_6df80d53c7b86d28,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082211113_433,H289
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083152961,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083155998,add,"add(•, •)",pat_6df80d53c7b86d28,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769082211113_433,H289
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,use,1769083156429,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,12,12,1,favoriteActions,add,1769083158838,subtract,"subtract(•, •)",pat_c7086da7a0bb3ab1,"[[1,1,1,1,1,1,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,0,0,1,1,1,1],[1,1,1,1,0,0,1,1,1,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,0,0,0,1,1,0,0,0,1],[1,1,1,1,1,1,1,1,1,1]]",fav_1769083158838_213,H299
P_1769083251216_7drm84wpn,16,12,12,1,previewActions,cancel,1769083140295,,,,,,
P_1769083251216_7drm84wpn,16,12,12,1,previewActions,cancel,1769083154461,,,,,,
P_1769083251216_7drm84wpn,16,12,12,1,previewActions,confirm,1769083157850,,,,,,
P_1769083251216_7drm84wpn,16,13,13,1,favoriteActions,use,1769083184543,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,13,13,1,favoriteActions,add,1769083188726,subtract,"subtract(2, •)",pat_fbcd20500950e1c0,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]",fav_1769083188726_16,H300
P_1769083251216_7drm84wpn,16,13,13,1,previewActions,confirm,1769083172081,,,,,,
P_1769083251216_7drm84wpn,16,13,13,1,previewActions,confirm,1769083177324,,,,,,
P_1769083251216_7drm84wpn,16,13,13,1,previewActions,confirm,1769083186285,,,,,,
P_1769083251216_7drm84wpn,16,14,14,1,favoriteActions,use,1769083202901,add,"add(8, 9)",pat_91d6789c67994948,"[[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[1,1,1,1,1,1,1,1,1,1],[1,1,1,1,1,1,1,1,1,1],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0]]",fav_1769082196828_698,H288
P_1769083251216_7drm84wpn,16,14,14,1,favoriteActions,use,1769083204150,subtract,"subtract(2, •)",pat_fbcd20500950e1c0,"[[1,0,0,0,0,0,0,0,0,1],[0,1,0,0,0,0,0,0,1,0],[0,0,1,0,0,0,0,1,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,1,0,0,1,0,0,0],[0,0,1,0,0,0,0,1,0,0],[0,1,0,0,0,0,0,0,1,0],[1,0,0,0,0,0,0,0,0,1]]",fav_1769083188726_16,H300
P_1769083251216_7drm84wpn,16,14,14,1,favoriteActions,use,1769083210480,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,14,14,1,favoriteActions,use,1769083214359,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
P_1769083251216_7drm84wpn,16,14,14,1,favoriteActions,use,1769083218611,overlap,"overlap(2, 4)",pat_fee303a45ba57f05,"[[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,1,1,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0],[0,0,0,0,0,0,0,0,0,0]]",fav_1769082900937_989,H295
